source_global_identifier,destination_global_identifier,rel_type,rel_properties
mapping__https://en.wikipedia.org/wiki/Buffalo_Wild_Wings,mapping__eb6500e44657e17a6225896cfc99ef84,NAMEVARIANT,"{""from"":""mapping""}"
mapping__https://en.wikipedia.org/wiki/Buffalo_Wild_Wings,mapping__e754907b8f5b5fb0dce8edd3aaf9c53a,NAMEVARIANT,"{""from"":""mapping""}"
mapping__https://en.wikipedia.org/wiki/Buffalo_Wild_Wings,mapping__fadf179c213440c78878f156c373ff6c,NAMEVARIANT,"{""from"":""mapping""}"
mapping__https://en.wikipedia.org/wiki/Buffalo_Wild_Wings,mapping__a56e630bfd5b5017587d5a70336a9678,NAMEVARIANT,"{""from"":""mapping""}"
mapping__https://en.wikipedia.org/wiki/Buffalo_Wild_Wings,mapping__a3fea98a07798ca44dc898e70e577dfc,NAMEVARIANT,"{""from"":""mapping""}"
mapping__https://en.wikipedia.org/wiki/Buffalo_Wild_Wings,mapping__931e3e340f6bae235d2150774d988823,NAMEVARIANT,"{""from"":""mapping""}"
mapping__https://en.wikipedia.org/wiki/Buffalo_Wild_Wings,mapping__f894003dcdb53f7cc3b536f7ac51819e,NAMEVARIANT,"{""from"":""mapping""}"
mapping__https://en.wikipedia.org/wiki/Buffalo_Wild_Wings,mapping__8ffbf96a42e0dfce936a29e07721ff1a,NAMEVARIANT,"{""from"":""mapping""}"
mapping__https://en.wikipedia.org/wiki/Buffalo_Wild_Wings,mapping__7122c8982aa6b0ea5de7150a5ac425b7,NAMEVARIANT,"{""from"":""mapping""}"
mapping__https://en.wikipedia.org/wiki/Buffalo_Wild_Wings,mapping__f9eb5d487940dcf84f7cb5e8040168ce,NAMEVARIANT,"{""from"":""mapping""}"
mapping__https://en.wikipedia.org/wiki/Buffalo_Wild_Wings,mapping__e828018ef18f9825d99b9ce73449b200,NAMEVARIANT,"{""from"":""mapping""}"
mapping__https://en.wikipedia.org/wiki/Buffalo_Wild_Wings,mapping__349aeb47a74b032a9d642b5f49fd2a12,NAMEVARIANT,"{""from"":""mapping""}"
mapping__https://en.wikipedia.org/wiki/Buffalo_Wild_Wings,mapping__5e65529094d2eed20e383d6f2d00dac4,NAMEVARIANT,"{""from"":""mapping""}"
mapping__https://en.wikipedia.org/wiki/Buffalo_Wild_Wings,mapping__73fd5619260ebbcc868fef3402f2f457,NAMEVARIANT,"{""from"":""mapping""}"
mapping__https://en.wikipedia.org/wiki/Rusty_Taco,mapping__8b2dfd2703a92eb4c52363043fd3151b,NAMEVARIANT,"{""from"":""mapping""}"
mapping__https://en.wikipedia.org/wiki/Rusty_Taco,mapping__6d5dce18eb72a9b360c701a7465dbaad,NAMEVARIANT,"{""from"":""mapping""}"
mapping__https://en.wikipedia.org/wiki/Rusty_Taco,mapping__21d46fee20cffd433cb598d86eede5e8,NAMEVARIANT,"{""from"":""external""}"
mapping__Paul Brown,mapping__5a8b36c7b81463c7b7980a39cb20b61f,NAMEVARIANT,"{""from"":""mapping""}"
mapping__Paul Brown,mapping__2ee80fd61f6a7036945191658daf749d,NAMEVARIANT,"{""from"":""mapping""}"
mapping__Paul Brown,mapping__21da0d68b605695fad3f8995b3695382,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Capri_Sun,mapping__cbcf7a1408a29211e2e402c52afe04ef,NAMEVARIANT,"{""from"":""mapping""}"
mapping__https://en.wikipedia.org/wiki/Capri_Sun,mapping__2e12cca890274d112a32f2aa8822e785,NAMEVARIANT,"{""from"":""mapping""}"
mapping__https://en.wikipedia.org/wiki/Capri_Sun,mapping__e8228985230890a1b947449ad52d00e2,NAMEVARIANT,"{""from"":""mapping""}"
mapping__https://en.wikipedia.org/wiki/Capri_Sun,mapping__2f200d9abfa2adb9f3319bba9fba6b44,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Capri_Sun,mapping__c013336267f0674b38645bdcfa43736c,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Capri_Sun,mapping__99c4149ff4efeb10474daf8c404ceb3f,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Capri_Sun,mapping__fd8df9e0a2c6415f6b24122119e5ad62,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Nestea,mapping__17c28bc881b2559be46493cc985a2dcd,NAMEVARIANT,"{""from"":""mapping""}"
mapping__https://en.wikipedia.org/wiki/Nestea,mapping__055aa9455080ed0838fc620a880de9fe,NAMEVARIANT,"{""from"":""mapping""}"
mapping__https://en.wikipedia.org/wiki/FEMSA,mapping__250490d074d208a23a8bc39d9c489ec0,NAMEVARIANT,"{""from"":""mapping""}"
mapping__https://en.wikipedia.org/wiki/FEMSA,mapping__9e83a99f76c52154eed12aae2c4d03cb,NAMEVARIANT,"{""from"":""mapping""}"
mapping__https://en.wikipedia.org/wiki/FEMSA,mapping__5bc8f82518a38ec14397d5d54ea55249,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Glaceau_Smartwater,mapping__3a24c38a017c8b267d865edc5cd151df,NAMEVARIANT,"{""from"":""mapping""}"
mapping__https://en.wikipedia.org/wiki/Glaceau_Smartwater,mapping__e2e20b8348bc808b18ae61c84954b8fe,NAMEVARIANT,"{""from"":""mapping""}"
mapping__https://en.wikipedia.org/wiki/Glaceau_Smartwater,mapping__a5bac03445b15eb8812192ab61d6310a,NAMEVARIANT,"{""from"":""mapping""}"
mapping__https://en.wikipedia.org/wiki/Glaceau_Smartwater,mapping__67ca401281f158ed8a01b4f6fd1b8cd1,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Energy_Brands,mapping__92599853f1e364b4aa3ec0849610e122,NAMEVARIANT,"{""from"":""mapping""}"
mapping__https://en.wikipedia.org/wiki/Energy_Brands,mapping__d9d8d7e9612071a23b0bca66e5c73ce2,NAMEVARIANT,"{""from"":""mapping""}"
mapping__https://en.wikipedia.org/wiki/Energy_Brands,mapping__373fbe2d2ac624871817542eddbd369e,NAMEVARIANT,"{""from"":""mapping""}"
mapping__https://en.wikipedia.org/wiki/Energy_Brands,mapping__723b814b6c38d5219dc87bf2885c90d0,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Energy_Brands,mapping__023a9829ab122a89ac68ea1a1760f870,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Energy_Brands,mapping__23646552b9c312d8198770a857cbc0dc,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Minute_Maid,mapping__6a935508bbe0842aca2c7599079624d6,NAMEVARIANT,"{""from"":""mapping""}"
mapping__https://en.wikipedia.org/wiki/Minute_Maid,mapping__bba67baafe65caff7f8c1ae2e3052c72,NAMEVARIANT,"{""from"":""mapping""}"
mapping__https://en.wikipedia.org/wiki/Inca_Kola,mapping__8e9f2d437c65daa6dd29d7b0c412a538,NAMEVARIANT,"{""from"":""mapping""}"
mapping__https://en.wikipedia.org/wiki/Inca_Kola,mapping__8e0a7f9102c8e8cb15e276786f63ba70,NAMEVARIANT,"{""from"":""mapping""}"
mapping__https://en.wikipedia.org/wiki/Inca_Kola,mapping__b431013a8491c800005c500cf3f6f47b,NAMEVARIANT,"{""from"":""mapping""}"
mapping__https://en.wikipedia.org/wiki/Inca_Kola,mapping__0460de2c8acaca73a1a808cfe5d77f14,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Costa_Coffee,mapping__b9f2fbfd61ffe257c0280f60b95f24a3,NAMEVARIANT,"{""from"":""mapping""}"
mapping__https://en.wikipedia.org/wiki/Costa_Coffee,mapping__66b9e46405f6b80195b565714e70b4bd,NAMEVARIANT,"{""from"":""mapping""}"
mapping__https://en.wikipedia.org/wiki/Costa_Coffee,mapping__ef8f2d0ff25e5dd7928e296507fe6731,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Costa_Coffee,mapping__d94bee3978204417fd8c11330b8d0dea,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Simply_Orange_Juice_Company,mapping__4183759f60d1ae496454b07b2fe20ac2,NAMEVARIANT,"{""from"":""mapping""}"
mapping__https://en.wikipedia.org/wiki/Simply_Orange_Juice_Company,mapping__ed7fe1620de1b294bd80a08ffdb61cbb,NAMEVARIANT,"{""from"":""mapping""}"
mapping__https://en.wikipedia.org/wiki/Simply_Orange_Juice_Company,mapping__f1a029d946d88bfdcadbabb1a9345158,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Fairlife,mapping__c7527815a7b82b60dd92aacfbc7e4efd,NAMEVARIANT,"{""from"":""mapping""}"
mapping__https://en.wikipedia.org/wiki/Fairlife,mapping__f3481e772d5d0969d430a87d877927c7,NAMEVARIANT,"{""from"":""mapping""}"
mapping__https://en.wikipedia.org/wiki/Fairlife,mapping__47606029ba693baa58ce7efe9092941a,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Fairlife,mapping__fb33a9d23f9601b9f200f243f17b8450,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Fairlife,mapping__b15182cc42c0fbe961d9083b8ad41d48,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Fairlife,mapping__c9b4b58b566692abdb53810ace8152b9,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Fairlife,mapping__6b18359358d993dd10154a40aa3e2878,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Seagram,mapping__adee4118271954aad56f4db35786c575,NAMEVARIANT,"{""from"":""mapping""}"
mapping__https://en.wikipedia.org/wiki/Seagram,mapping__cf5f83c0ca689604601b57dae1e17f99,NAMEVARIANT,"{""from"":""mapping""}"
mapping__https://en.wikipedia.org/wiki/Seagram,mapping__72b827b8655d2c05e62a7b5ef1092a8e,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Seagram,mapping__47b8da2ac372a4ba06cc08d41fbc4f69,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Barq's,mapping__185431cc7757865757e3d1b685aad2ca,NAMEVARIANT,"{""from"":""mapping""}"
mapping__https://en.wikipedia.org/wiki/Barq's,mapping__e69eb3d736f5decfa104a663c9fc2a0b,NAMEVARIANT,"{""from"":""mapping""}"
mapping__https://en.wikipedia.org/wiki/Barq's,mapping__faee5d9a9d6da44be8ee2232f63fdf69,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Barq's,mapping__eed6e4a1b8e03c68933a6c5419e08bab,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Barq's,mapping__6ab90bd7ed9b3aa1071be483ec3c56bc,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Barq's,mapping__99eb997b577ac3a95eb4a73fefe6a750,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Barq's,mapping__edb5a26805179c5cee22bec51c29b8dc,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Barq's,mapping__cca62c105ff183f68408b4681c2745be,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Barq's,mapping__b65efba532028a2c3110eafb3517c83b,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Barq's,mapping__fdead45ddc1792ef7749aaefb5de3935,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Honest_Tea,mapping__129a3ec7d1de9ec582b8284c02be3231,NAMEVARIANT,"{""from"":""mapping""}"
mapping__https://en.wikipedia.org/wiki/Honest_Tea,mapping__3460947ad2ecc2ac88429b21694673bb,NAMEVARIANT,"{""from"":""mapping""}"
mapping__https://en.wikipedia.org/wiki/Simply_Orange_Juice_Company,mapping__e3b46b50aa2a44dd636cecb147226303,NAMEVARIANT,"{""from"":""mapping""}"
mapping__https://en.wikipedia.org/wiki/Simply_Orange_Juice_Company,mapping__c2fd41dde948bdfb5d090165485384fb,NAMEVARIANT,"{""from"":""mapping""}"
mapping__https://en.wikipedia.org/wiki/Simply_Orange_Juice_Company,mapping__f1a029d946d88bfdcadbabb1a9345158,NAMEVARIANT,"{""from"":""external""}"
mapping__Embotelladora Andina,mapping__fefd4727adc9abe224efb7471872c8d7,NAMEVARIANT,"{""from"":""mapping""}"
mapping__Embotelladora Andina,mapping__a61300cb3de20d57b53437a3f96baed5,NAMEVARIANT,"{""from"":""mapping""}"
mapping__Embotelladora Andina,mapping__f1a08bd62db7404ce8af75568153f7ca,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Gold_Peak_Tea,mapping__9dd72c4bc66b0a32f65e1f32a1e57d8a,NAMEVARIANT,"{""from"":""mapping""}"
mapping__https://en.wikipedia.org/wiki/Gold_Peak_Tea,mapping__46784bae26f5c837215be8e50286bd70,NAMEVARIANT,"{""from"":""mapping""}"
mapping__https://en.wikipedia.org/wiki/Energy_Brands,mapping__8de03b72aa94937a02865b3b5e9e1075,NAMEVARIANT,"{""from"":""mapping""}"
mapping__https://en.wikipedia.org/wiki/Energy_Brands,mapping__7eba364fedb3fad213d12ba8c289440d,NAMEVARIANT,"{""from"":""mapping""}"
mapping__https://en.wikipedia.org/wiki/Energy_Brands,mapping__723b814b6c38d5219dc87bf2885c90d0,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/International_Beverages_Trading,mapping__c72aa1cb8f707b6231e2e773c53b7402,NAMEVARIANT,"{""from"":""mapping""}"
mapping__https://en.wikipedia.org/wiki/International_Beverages_Trading,mapping__a4c32e01f3d3704dfda027ae2508ffa7,NAMEVARIANT,"{""from"":""mapping""}"
mapping__https://en.wikipedia.org/wiki/International_Beverages_Trading,mapping__a2921da42291ebe95e5fea31196f7a02,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/International_Beverages_Trading,mapping__30897f5f3d77e5609aea6032ed263fb8,NAMEVARIANT,"{""from"":""external""}"
mapping__Diamond Beverages,mapping__5532cba5eaec706dfb8e1ea1c83746df,NAMEVARIANT,"{""from"":""mapping""}"
mapping__Diamond Beverages,mapping__c8fe72756fb322ebd31bee88c346d97a,NAMEVARIANT,"{""from"":""mapping""}"
mapping__https://en.wikipedia.org/wiki/Coca-Cola,mapping__a066ed28d1062aac5c0c89ccdb018f02,NAMEVARIANT,"{""from"":""mapping""}"
mapping__https://en.wikipedia.org/wiki/Coca-Cola,mapping__e4794a64428292046a490e7baa839088,NAMEVARIANT,"{""from"":""mapping""}"
mapping__https://en.wikipedia.org/wiki/Coca-Cola,mapping__beef54d7dd3da185c869dbb612cd939c,NAMEVARIANT,"{""from"":""mapping""}"
mapping__https://en.wikipedia.org/wiki/Coca-Cola,mapping__41ae8315e60623c55b0dbdb73b51816c,NAMEVARIANT,"{""from"":""mapping""}"
mapping__https://en.wikipedia.org/wiki/Coca-Cola,mapping__c5801222d54c48e8f201cd9ed4939f3f,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Coca-Cola,mapping__a3dbff08f5b68d105dcdc6e46db04ea6,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Coca-Cola,mapping__70998660a37a8b406436322c7d72cb9e,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Coca-Cola,mapping__b5b572a596627ccbdf3fb7568d3ef206,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Coca-Cola,mapping__736d2c2a9032c022c4c07dba9ab3c060,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Coca-Cola,mapping__e460f58541fdf6af2f853a925e794800,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Coca-Cola,mapping__460c03c80978930aea079dc4b515ae54,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Coca-Cola,mapping__47acb3c6247729f517a3196da820c303,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Coca-Cola,mapping__57d494b7189e69e1043b6a3558f75e6a,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Coca-Cola,mapping__3eebc208e1624bd6704182864cc9c423,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Coca-Cola,mapping__1e516c1ccc26c648ef6be6d9eef06eda,NAMEVARIANT,"{""from"":""external""}"
mapping__Beatriz Perez,mapping__1c20eeef5da2983a2be986352cdc01d3,NAMEVARIANT,"{""from"":""mapping""}"
mapping__Beatriz Perez,mapping__9b8fc7f61cf6919a00dfdfc416023af7,NAMEVARIANT,"{""from"":""mapping""}"
mapping__Manuel Arroyo,mapping__83520d819fadb9b7750734b687ce2cb8,NAMEVARIANT,"{""from"":""mapping""}"
mapping__Manuel Arroyo,mapping__81f3012eb003618c8e1ed39b1b040786,NAMEVARIANT,"{""from"":""mapping""}"
mapping__Manuel Arroyo,mapping__fb81b387ea98ad82bf1d23ada901f16d,NAMEVARIANT,"{""from"":""external""}"
mapping__Manuel Arroyo,mapping__60341675b86775e4d6bf676f9d9cf099,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/James_Quincey,mapping__22787c4cb1001628263466563df720a7,NAMEVARIANT,"{""from"":""mapping""}"
mapping__https://en.wikipedia.org/wiki/James_Quincey,mapping__93df9023a2cb6f52b43b937b2271ebd0,NAMEVARIANT,"{""from"":""mapping""}"
mapping__https://en.wikipedia.org/wiki/James_Quincey,mapping__dc9a8175ab015c5a41dfd1b5856e2fb5,NAMEVARIANT,"{""from"":""mapping""}"
mapping__https://en.wikipedia.org/wiki/James_Quincey,mapping__f25cd0d08d4968c8c8a80776f8872c00,NAMEVARIANT,"{""from"":""mapping""}"
mapping__https://en.wikipedia.org/wiki/James_Quincey,mapping__5b788368d4dc2d804cb706b0ad9da6ad,NAMEVARIANT,"{""from"":""mapping""}"
mapping__https://en.wikipedia.org/wiki/James_Quincey,mapping__9a3da1007e1da057627ef57cb8ac19a9,NAMEVARIANT,"{""from"":""mapping""}"
mapping__https://en.wikipedia.org/wiki/James_Quincey,mapping__c91e79203a76eae1d9d2634a04cb0b30,NAMEVARIANT,"{""from"":""mapping""}"
mapping__https://en.wikipedia.org/wiki/James_Quincey,mapping__0bd2d07f46c1050bda29997b7d2526e5,NAMEVARIANT,"{""from"":""external""}"
mapping__Alfredo Rivera,mapping__5df32bf252cc404e6bddf49f24e59285,NAMEVARIANT,"{""from"":""mapping""}"
mapping__Alfredo Rivera,mapping__5bf6e2cb6f40435a6879be613bc801ec,NAMEVARIANT,"{""from"":""mapping""}"
mapping__Nikos Koumettis,mapping__836aee3f4cecaff7020bb522e40f146b,NAMEVARIANT,"{""from"":""mapping""}"
mapping__Nikos Koumettis,mapping__5687bae1086865e1146dd8cfa839a388,NAMEVARIANT,"{""from"":""mapping""}"
mapping__https://en.wikipedia.org/wiki/James_Dinkins,mapping__f3a14e6f277188ab81921da083099e67,NAMEVARIANT,"{""from"":""mapping""}"
mapping__https://en.wikipedia.org/wiki/James_Dinkins,mapping__e102944fdc37f36e88564dc38818f4e4,NAMEVARIANT,"{""from"":""mapping""}"
mapping__https://en.wikipedia.org/wiki/James_Dinkins,mapping__c058bb9275ec63c2e7b553e37d7adaaa,NAMEVARIANT,"{""from"":""external""}"
mapping__Bernhard Goepelt,mapping__c5c0c8767b0b263212e8357fc747c17d,NAMEVARIANT,"{""from"":""mapping""}"
mapping__Bernhard Goepelt,mapping__c46e445d54274ed2637299907ad3e287,NAMEVARIANT,"{""from"":""mapping""}"
mapping__Xin Lu,mapping__b3d5c380cf86be2f82be6141cc0e816a,NAMEVARIANT,"{""from"":""mapping""}"
mapping__Xin Lu,mapping__59d4910e155527015e06638d56508699,NAMEVARIANT,"{""from"":""mapping""}"
mapping__Brian Smith,mapping__9469b4a8a3a58113239bb03f4736bacf,NAMEVARIANT,"{""from"":""mapping""}"
mapping__Brian Smith,mapping__155c03f685f57852e42a71139f358114,NAMEVARIANT,"{""from"":""mapping""}"
mapping__https://en.wikipedia.org/wiki/Diet_Coke,mapping__114d5bf0e698bf2617fdb225e33d21c8,NAMEVARIANT,"{""from"":""mapping""}"
mapping__https://en.wikipedia.org/wiki/Diet_Coke,mapping__14816929d4b066d5efd3d820c95a32ae,NAMEVARIANT,"{""from"":""mapping""}"
mapping__https://en.wikipedia.org/wiki/Diet_Coke,mapping__d07846ec386c65fecafb53b2d97864b8,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Diet_Coke,mapping__5a2313c89a5dfae99a220f5e9474649d,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Diet_Coke,mapping__04f102c038ba80578697786761ce163a,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Coca-Cola_Zero_Sugar,mapping__0e8f6fd3a4d2948672e65b657975de13,NAMEVARIANT,"{""from"":""mapping""}"
mapping__https://en.wikipedia.org/wiki/Coca-Cola_Zero_Sugar,mapping__16bed96ba583091024c6cef0cf0ce424,NAMEVARIANT,"{""from"":""mapping""}"
mapping__https://en.wikipedia.org/wiki/Coca-Cola_Zero_Sugar,mapping__e8f4e6e0769acb1888fdf18e83c6156b,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Coca-Cola_Zero_Sugar,mapping__bff84cde33b736f4a2c6fc819a241bb5,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Coca-Cola_Zero_Sugar,mapping__842a95c18e1ab6c399d3ebe8806a0351,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Coca-Cola_Zero_Sugar,mapping__ef40f3fe00b361fe5e790e5586927f92,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Coca-Cola_Zero_Sugar,mapping__c2659e0be7f7cecffe8541e9da1bd32d,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Coca-Cola_Zero_Sugar,mapping__76bc5f687807328000b3763b6c817e85,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Coca-Cola_Zero_Sugar,mapping__17bb5f4cb2277393142ff1143aa7c2f7,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Coca-Cola_Zero_Sugar,mapping__74d37683720cc1f5134760ad2f7a4ade,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Coca-Cola_Zero_Sugar,mapping__23e2797f60cfe78216c3225a7609943c,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Coca-Cola_Zero_Sugar,mapping__f11a4281883159e118b24089cdf6e22b,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Coca-Cola_Zero_Sugar,mapping__3eebc208e1624bd6704182864cc9c423,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Coca-Cola_Cherry,mapping__b081920717ae8cfa42cacdfcfb4f14ce,NAMEVARIANT,"{""from"":""mapping""}"
mapping__https://en.wikipedia.org/wiki/Coca-Cola_Cherry,mapping__372d9b5b0d94507ceaf7bf00b252d743,NAMEVARIANT,"{""from"":""mapping""}"
mapping__https://en.wikipedia.org/wiki/Coca-Cola_Cherry,mapping__beaa868e70fd3bfb957badf411913cb5,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Coca-Cola_Cherry,mapping__c5801222d54c48e8f201cd9ed4939f3f,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Coca-Cola_Cherry,mapping__28abd1b5ee9958c63bc197f5d3b1dd6a,NAMEVARIANT,"{""from"":""external""}"
mapping__Town and Country Building Society,mapping__20595dd55dbb2dfc89f2bdfd9274eb84,NAMEVARIANT,"{""from"":""mapping""}"
mapping__Town and Country Building Society,mapping__11159c6a2a662753b0cae7a23d19254a,NAMEVARIANT,"{""from"":""mapping""}"
mapping__Town and Country Building Society,mapping__be3e75680b3722f6311a68c146b99f72,NAMEVARIANT,"{""from"":""mapping""}"
mapping__https://en.wikipedia.org/wiki/Shayne_Elliott,mapping__576c78bf801033cc2764b92e4e248570,NAMEVARIANT,"{""from"":""mapping""}"
mapping__https://en.wikipedia.org/wiki/Shayne_Elliott,mapping__3ad1f20ed5501debc341e234adeda3c1,NAMEVARIANT,"{""from"":""mapping""}"
mapping__https://en.wikipedia.org/wiki/Australia_and_New_Zealand_Banking_Group,mapping__936cb117c0c6d6bd3ac9cc876a23f380,NAMEVARIANT,"{""from"":""mapping""}"
mapping__https://en.wikipedia.org/wiki/Australia_and_New_Zealand_Banking_Group,mapping__e21165dc714e9b7b46d1ddc3bf9bfbc3,NAMEVARIANT,"{""from"":""mapping""}"
mapping__https://en.wikipedia.org/wiki/Australia_and_New_Zealand_Banking_Group,mapping__5796b81fb7edf7d8459d2ae8cdf73661,NAMEVARIANT,"{""from"":""mapping""}"
mapping__https://en.wikipedia.org/wiki/Australia_and_New_Zealand_Banking_Group,mapping__799dc9f26127f5bffac933ad0072226b,NAMEVARIANT,"{""from"":""mapping""}"
mapping__https://en.wikipedia.org/wiki/Australia_and_New_Zealand_Banking_Group,mapping__6488ed2832e268cba482fcaffb4abe22,NAMEVARIANT,"{""from"":""mapping""}"
mapping__https://en.wikipedia.org/wiki/Australia_and_New_Zealand_Banking_Group,mapping__5a73b140d00f401c30bc540b77e5b13f,NAMEVARIANT,"{""from"":""mapping""}"
mapping__https://en.wikipedia.org/wiki/Australia_and_New_Zealand_Banking_Group,mapping__0c201395dd7462ff3adc26d53b60c3d1,NAMEVARIANT,"{""from"":""mapping""}"
mapping__https://en.wikipedia.org/wiki/Australia_and_New_Zealand_Banking_Group,mapping__979873ca7dd9e8e8fdac96bfba010797,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Australia_and_New_Zealand_Banking_Group,mapping__d33f0db04a1f2d7deea64b3a8191909a,NAMEVARIANT,"{""from"":""external""}"
mapping__Olayan,mapping__27cf82f43eaf3a87a39e8a3a0431326b,NAMEVARIANT,"{""from"":""mapping""}"
mapping__Olayan,mapping__3b8e10a249bcc1eeb45f491aa1f12fd2,NAMEVARIANT,"{""from"":""mapping""}"
mapping__https://en.wikipedia.org/wiki/Kimberly-Clark,mapping__56b7ccdf9786c57a40b4020da9c2df1c,NAMEVARIANT,"{""from"":""mapping""}"
mapping__https://en.wikipedia.org/wiki/Kimberly-Clark,mapping__c1996f765b907fe063d1e1656fafbafe,NAMEVARIANT,"{""from"":""mapping""}"
mapping__https://en.wikipedia.org/wiki/Kimberly-Clark,mapping__f07777167180d89a0996d5e40b1a8098,NAMEVARIANT,"{""from"":""mapping""}"
mapping__https://en.wikipedia.org/wiki/Kimberly-Clark,mapping__75c5899457c0cdd314477735bc41388a,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Kimberly-Clark,mapping__14c1cd91a7fd3d8f7c9f32019d5e8c22,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Kimberly-Clark,mapping__c2d00f2a6cd713fc5235275f8acf6228,NAMEVARIANT,"{""from"":""external""}"
